회원번호,가입일,첫구매일,최종구매일,누적구매횟수,평균주문금액,멤버쉽가입,신규멤버쉽가입,광고문자수신동의
962801,2018-07-14,2018-07-14,2019-06-13,84,55505,N,N,Y
963524,2018-07-14,2018-07-14,2019-06-14,38,84132,N,N,Y
963584,2018-07-14,2018-08-27,2019-06-17,55,77944,N,N,Y
963746,2018-07-15,2018-07-17,2019-06-13,110,37796,N,Y,Y
963837,2018-07-15,2018-11-25,2019-06-02,16,88726,N,N,Y
963874,2018-07-15,2019-01-30,2019-06-09,27,68488,N,N,Y
963925,2018-07-15,2018-07-15,2019-05-28,19,113599,N,N,Y
964335,2018-07-15,2018-07-15,2019-06-10,109,69682,N,N,N
964439,2018-07-15,2018-07-15,2019-06-14,27,73271,N,N,N
964868,2018-07-15,2018-07-19,2019-06-15,29,58960,N,N,Y
964955,2018-07-15,2018-07-24,2019-06-18,97,56375,N,N,N
965371,2018-07-15,2018-07-15,2019-06-18,40,65550,N,N,N
965541,2018-07-15,2018-07-15,2019-06-09,16,90669,N,N,Y
965991,2018-07-15,2018-07-15,2019-06-10,45,66845,N,N,Y
966161,2018-07-15,2018-07-20,2019-06-17,49,77565,N,N,Y
966227,2018-07-15,2018-09-07,2019-06-16,28,59515,N,N,Y
967700,2018-07-16,2018-07-17,2019-06-12,29,73152,N,N,N
968023,2018-07-16,2018-08-05,2019-06-18,76,67282,N,N,Y
968159,2018-07-16,2018-07-16,2019-06-12,44,69637,N,N,Y
968327,2018-07-16,2018-07-17,2019-06-11,49,61550,N,N,Y
969721,2018-07-16,2018-07-16,2019-06-04,28,66959,N,N,Y
969874,2018-07-16,2018-07-16,2019-06-18,44,44465,N,N,Y
970052,2018-07-16,2018-08-07,2019-06-18,118,48657,N,Y,Y
970168,2018-07-17,2019-01-09,2019-06-15,38,109850,N,N,Y
970219,2018-07-17,2018-08-04,2019-06-18,36,64268,N,N,N
970289,2018-07-17,2019-01-09,2019-05-30,17,80628,N,N,Y
970818,2018-07-17,2018-07-17,2019-06-16,161,58994,N,N,N
971869,2018-07-17,2018-09-15,2019-06-11,40,70070,N,N,N
971977,2018-07-17,2018-07-18,2019-06-14,23,67334,N,N,Y
972378,2018-07-17,2018-07-17,2019-06-13,96,44101,N,N,Y
972434,2018-07-17,2018-07-17,2019-06-09,32,79617,N,N,N
972677,2018-07-17,2018-07-17,2019-06-18,80,69097,N,N,N
972835,2018-07-17,2018-07-17,2019-05-25,44,75442,N,N,N
973009,2018-07-17,2018-07-17,2019-06-03,49,52885,N,N,Y
973607,2018-07-18,2018-07-29,2019-06-08,76,46934,N,N,Y
973876,2018-07-18,2018-07-18,2019-06-10,31,47280,N,N,Y
973951,2018-07-18,2018-07-18,2019-06-17,23,79548,N,N,Y
974635,2018-07-18,2018-09-12,2019-06-17,52,130354,N,N,Y
974964,2018-07-18,2018-07-21,2019-06-18,110,55384,N,Y,N
975083,2018-07-18,2018-10-16,2019-06-12,23,98150,N,N,Y
975609,2018-07-18,2019-04-28,2019-06-17,16,56819,N,N,Y
976039,2018-07-18,2018-12-18,2019-06-18,30,51082,N,N,Y
976041,2018-07-18,2018-07-18,2019-06-15,76,70582,N,N,Y
976276,2018-07-18,2018-07-26,2019-06-12,15,72243,N,N,N
976383,2018-07-18,2018-07-18,2019-06-18,85,34235,N,N,Y
977431,2018-07-19,2018-07-19,2019-06-10,37,81411,N,N,Y
977889,2018-07-19,2018-07-19,2019-06-17,24,69628,N,N,Y
978227,2018-07-19,2018-07-19,2019-06-18,101,81903,N,Y,Y
978949,2018-07-19,2018-07-19,2019-06-17,96,52964,N,N,Y
979048,2018-07-19,2018-07-20,2019-06-09,19,66600,N,N,Y
979197,2018-07-19,2018-07-19,2019-06-18,45,37837,N,Y,Y
979577,2018-07-20,2018-07-20,2019-06-16,24,50204,N,N,N
980009,2018-07-20,2018-07-20,2019-06-11,58,104527,N,N,N
980218,2018-07-20,2018-07-20,2019-05-31,41,83947,N,N,Y
980371,2018-07-20,2018-07-20,2019-06-16,52,83278,N,N,Y
980797,2018-07-20,2018-07-27,2019-06-16,35,64428,N,N,Y
981014,2018-07-20,2018-07-20,2019-06-18,108,36240,N,Y,Y
981091,2018-07-20,2018-07-20,2019-06-17,131,33252,N,Y,Y
981140,2018-07-20,2018-07-20,2019-06-18,56,77619,N,N,N
981197,2018-07-20,2019-01-06,2019-06-15,20,56456,N,N,Y
981242,2018-07-20,2018-07-20,2019-06-16,97,41725,N,Y,N
981561,2018-07-20,2018-07-27,2019-06-10,43,82788,N,N,Y
981577,2018-07-20,2018-07-21,2019-06-15,39,76621,N,N,Y
981833,2018-07-21,2018-07-21,2019-06-14,27,91929,N,N,Y
982149,2018-07-21,2018-07-21,2019-06-12,26,82674,N,N,N
982218,2018-07-21,2018-07-21,2019-06-07,34,55659,N,N,Y
982494,2018-07-21,2018-07-23,2019-06-18,142,58229,N,N,N
982559,2018-07-21,2018-07-21,2019-06-17,33,122623,N,N,Y
982671,2018-07-21,2018-07-25,2019-06-16,43,65254,N,Y,Y
983333,2018-07-21,2018-07-22,2019-06-07,38,50912,N,N,Y
983500,2018-07-22,2018-07-22,2019-06-17,53,58005,N,N,N
984129,2018-07-22,2018-07-22,2019-06-09,44,60500,N,N,Y
984287,2018-07-22,2018-07-22,2019-06-18,116,39348,N,Y,Y
984548,2018-07-22,2018-07-23,2019-06-14,33,229068,N,N,Y
984838,2018-07-22,2018-07-25,2019-06-03,58,95054,N,N,N
985266,2018-07-23,2018-07-24,2019-06-18,23,52122,N,Y,N
985973,2018-07-23,2018-07-23,2019-06-17,96,22221,N,Y,N
986103,2018-07-23,2018-09-05,2019-06-18,18,67579,N,N,Y
986360,2018-07-23,2018-07-24,2019-06-13,27,105852,N,N,Y
986561,2018-07-23,2018-07-23,2019-06-18,83,38484,N,Y,Y
986650,2018-07-23,2019-01-21,2019-06-15,15,129726,N,N,Y
987197,2018-07-23,2018-07-24,2019-06-17,50,51318,N,N,Y
987431,2018-07-23,2018-07-27,2019-06-15,67,81260,N,N,Y
988349,2018-07-24,2018-07-24,2019-06-18,47,60922,N,N,Y
988810,2018-07-24,2018-07-24,2019-06-08,28,66889,N,N,N
988887,2018-07-24,2018-07-24,2019-06-18,75,80370,N,N,Y
989730,2018-07-24,2018-07-24,2019-05-30,11,77434,N,N,Y
989780,2018-07-24,2018-07-27,2019-06-14,58,70268,N,N,Y
989840,2018-07-24,2019-01-03,2019-06-07,9,69096,N,N,Y
989849,2018-07-24,2018-07-24,2019-06-11,40,84196,N,N,Y
989889,2018-07-24,2018-07-24,2019-06-18,55,78812,N,N,Y
989985,2018-07-24,2018-07-24,2019-06-16,45,66881,N,N,Y
990137,2018-07-24,2018-07-24,2019-06-15,38,64277,N,N,Y
990591,2018-07-24,2018-07-24,2019-06-17,44,56663,N,N,Y
991275,2018-07-25,2018-07-25,2019-06-17,34,70376,N,N,N
991672,2018-07-25,2018-07-25,2019-06-17,59,48375,N,N,N
991822,2018-07-25,2018-07-30,2019-06-09,67,39540,N,Y,Y
991956,2018-07-25,2018-07-25,2019-06-04,67,124369,N,N,Y
992169,2018-07-25,2018-09-18,2019-06-16,41,73262,N,N,N
992324,2018-07-25,2018-07-25,2019-06-08,23,58231,N,N,Y
993061,2018-07-26,2018-07-26,2019-06-15,65,28017,N,Y,N
993206,2018-07-26,2019-03-09,2019-06-17,67,22623,N,Y,Y
993495,2018-07-26,2018-07-26,2019-06-15,73,27952,N,N,Y
993693,2018-07-26,2018-07-26,2019-06-07,11,130445,N,N,Y
994455,2018-07-26,2018-07-27,2019-06-12,34,65692,N,N,Y
994651,2018-07-26,2018-08-26,2019-06-17,48,37267,N,Y,Y
995179,2018-07-26,2018-07-26,2019-06-18,46,38583,N,N,Y
995429,2018-07-26,2018-07-28,2019-06-08,24,64958,N,N,Y
995544,2018-07-26,2018-07-27,2019-06-13,53,57314,N,N,Y
996088,2018-07-26,2018-07-26,2019-06-01,52,52453,N,N,Y
996547,2018-07-26,2018-07-27,2019-06-17,21,58588,N,N,N
996748,2018-07-26,2018-07-26,2019-06-18,42,54968,N,N,Y
997216,2018-07-27,2018-08-02,2019-06-18,70,31871,N,Y,N
997749,2018-07-27,2018-07-27,2019-06-15,76,72760,N,N,Y
997871,2018-07-27,2018-07-27,2019-06-18,57,60316,N,N,Y
998323,2018-07-27,2018-07-27,2019-06-13,48,57999,N,N,Y
998334,2018-07-27,2018-07-27,2019-05-29,22,68076,N,N,Y
998411,2018-07-27,2018-07-27,2019-06-17,48,154971,N,N,N
998553,2018-07-27,2018-07-27,2019-06-16,48,132624,N,N,Y
998638,2018-07-27,2018-07-27,2019-06-07,34,46378,N,N,N
998842,2018-07-27,2018-07-27,2019-06-14,48,36348,N,Y,Y
998907,2018-07-27,2019-04-30,2019-06-17,11,82659,N,N,Y
999006,2018-07-28,2019-05-08,2019-06-08,6,100705,N,N,Y
999095,2018-07-28,2018-07-31,2019-06-15,40,72383,N,Y,Y
999313,2018-07-28,2018-07-28,2019-06-16,100,82059,N,N,N
999429,2018-07-28,2018-07-28,2019-06-10,28,64331,N,N,N
999498,2018-07-28,2018-07-30,2019-06-16,76,54448,N,N,N
999713,2018-07-28,2018-07-28,2019-06-18,87,78046,N,N,N
999758,2018-07-28,2018-07-29,2019-06-18,60,56873,N,N,N
999850,2018-07-28,2018-07-30,2019-06-16,47,57776,N,N,Y
1000123,2018-07-28,2018-07-29,2019-05-30,44,51702,N,N,Y
1000890,2018-07-29,2018-12-07,2019-06-17,50,54294,N,N,Y
1001514,2018-07-29,2018-07-29,2019-05-21,21,102112,N,N,N
1001564,2018-07-29,2018-07-31,2019-06-13,52,49962,N,N,Y
1001699,2018-07-29,2018-07-30,2019-06-16,64,54761,N,N,Y
1001727,2018-07-29,2018-07-30,2019-06-13,25,60327,N,N,Y
1002007,2018-07-30,2018-08-01,2019-06-09,21,215217,N,N,Y
1002391,2018-07-30,2018-07-30,2019-06-16,59,64148,N,N,N
1002403,2018-07-30,2018-07-30,2019-06-01,37,86206,N,N,Y
1002466,2018-07-30,2018-07-30,2019-06-12,69,62742,N,N,N
1003450,2018-07-30,2018-08-23,2019-06-16,43,73812,N,N,N
1003656,2018-07-30,2018-07-30,2019-06-16,69,54138,N,N,Y
1003672,2018-07-30,2018-07-30,2019-06-16,53,51606,N,N,Y
1004043,2018-07-31,2018-10-04,2019-06-08,44,54354,N,N,N
1004282,2018-07-31,2018-08-02,2019-06-11,69,64162,N,N,Y
1004635,2018-07-31,2018-08-02,2019-06-14,68,76308,N,N,N
1004704,2018-07-31,2018-07-31,2019-06-14,35,60250,N,N,Y
1004928,2018-07-31,2018-07-31,2019-06-18,33,68739,N,N,Y
1005243,2018-07-31,2018-07-31,2019-06-07,24,44228,N,N,N
1005260,2018-07-31,2018-08-04,2019-06-09,29,80712,N,N,N
1005399,2018-07-31,2018-07-31,2019-06-18,45,59614,N,N,Y
1005474,2018-07-31,2018-08-04,2019-06-16,40,112856,N,N,Y
1005737,2018-08-01,2018-08-05,2019-06-18,77,41720,N,Y,Y
1005892,2018-08-01,2018-08-01,2019-06-18,86,42241,N,Y,Y
1005902,2018-08-01,2018-08-01,2019-06-17,38,71219,N,N,N
1006053,2018-08-01,2018-08-01,2019-06-15,42,66158,N,N,N
1006573,2018-08-01,2018-08-01,2019-06-18,56,45239,N,N,Y
1006656,2018-08-01,2018-08-02,2019-06-16,165,33426,N,Y,Y
1006808,2018-08-01,2018-08-02,2019-06-13,38,94044,N,N,Y
1006873,2018-08-01,2018-08-01,2019-06-16,38,39246,N,Y,Y
1006940,2018-08-01,2018-08-02,2019-05-30,42,37242,N,N,Y
1006974,2018-08-01,2019-04-14,2019-05-25,5,124516,N,N,Y
1006986,2018-08-01,2018-08-01,2019-06-18,77,52061,N,Y,N
1007108,2018-08-01,2018-08-01,2019-05-23,56,86021,N,N,Y
1007201,2018-08-01,2018-08-01,2019-06-12,37,60487,N,N,Y
1007396,2018-08-02,2018-08-05,2019-06-17,36,79066,N,N,N
1007730,2018-08-02,2018-08-02,2019-06-04,22,51118,N,N,Y
1007827,2018-08-02,2019-02-06,2019-06-17,18,73457,N,N,Y
1007848,2018-08-02,2018-08-03,2019-06-17,49,58921,N,N,Y
1008035,2018-08-02,2018-11-27,2019-06-17,37,57318,N,N,Y
1008262,2018-08-02,2018-08-13,2019-06-04,37,108017,N,N,Y
1008270,2018-08-02,2018-08-02,2019-06-17,60,63662,N,N,Y
1008646,2018-08-02,2018-08-02,2019-06-13,54,58066,N,N,Y
1009043,2018-08-02,2019-03-13,2019-06-11,13,93894,N,N,Y
1009180,2018-08-02,2018-08-02,2019-06-18,39,89015,N,N,Y
1009401,2018-08-02,2018-08-02,2019-06-14,31,99919,N,N,Y
1009688,2018-08-02,2018-08-02,2019-06-16,54,56665,N,N,Y
1009730,2018-08-02,2018-08-02,2019-06-13,55,92803,N,N,Y
1009944,2018-08-02,2018-08-02,2019-06-17,108,67179,N,N,Y
1010473,2018-08-03,2018-08-03,2019-05-31,30,51779,N,N,N
1010716,2018-08-03,2018-08-03,2019-06-18,70,85100,N,N,N
1010884,2018-08-03,2018-08-06,2019-06-12,53,29924,N,Y,Y
1011311,2018-08-03,2018-08-06,2019-06-17,48,65492,N,N,Y
1011546,2018-08-03,2018-08-03,2019-06-15,51,69761,N,N,Y
1011652,2018-08-03,2018-08-03,2019-06-11,15,100903,N,N,Y
1011844,2018-08-04,2018-08-24,2019-06-05,21,66657,N,N,Y
1012018,2018-08-04,2018-08-05,2019-06-18,61,75075,N,N,N
1012048,2018-08-04,2018-08-07,2019-06-17,39,75941,N,Y,Y
1012722,2018-08-04,2018-08-06,2019-06-18,6,105735,N,N,Y
1012915,2018-08-04,2018-08-04,2019-06-18,131,31675,N,Y,Y
1013106,2018-08-05,2018-09-05,2019-06-17,17,70640,N,N,Y
1013552,2018-08-05,2018-10-11,2019-05-26,27,122444,N,N,Y
1013632,2018-08-05,2018-08-07,2019-06-11,40,83055,N,N,Y
1013676,2018-08-05,2018-08-05,2019-06-10,58,83267,N,N,N
1013682,2018-08-05,2018-08-05,2019-06-17,27,77775,N,N,N
1013966,2018-08-05,2018-08-05,2019-06-15,58,68115,N,N,Y
1014042,2018-08-05,2018-08-05,2019-06-16,68,59866,N,N,N
1014200,2018-08-05,2018-08-06,2019-06-15,84,43843,N,N,Y
1014369,2018-08-05,2018-08-05,2019-06-18,43,63142,N,Y,Y
1014406,2018-08-05,2018-08-10,2019-05-31,27,80571,N,N,Y
1015306,2018-08-06,2018-08-06,2019-06-18,67,71304,N,N,N
1015504,2018-08-06,2018-08-06,2019-06-12,63,89281,N,N,Y
1015875,2018-08-06,2018-08-10,2019-06-12,40,40630,N,N,Y
1016128,2018-08-06,2018-08-06,2019-06-15,73,52338,N,Y,N
1016137,2018-08-06,2018-08-06,2019-06-18,41,37994,N,Y,Y
1016217,2018-08-06,2018-08-06,2019-06-17,30,71809,N,N,N
1016356,2018-08-06,2018-08-06,2019-06-15,60,112671,N,N,N
1016407,2018-08-06,2018-08-06,2019-06-17,62,80368,N,N,Y
1016660,2018-08-07,2018-08-16,2019-06-07,28,117458,N,N,N
1016677,2018-08-07,2018-08-07,2019-06-16,41,61539,N,N,Y
1016709,2018-08-07,2018-08-07,2019-06-09,56,80182,N,N,Y
1016998,2018-08-07,2018-08-07,2019-06-14,18,118965,N,N,Y
1017508,2018-08-07,2018-08-07,2019-06-15,54,62229,N,N,Y
1017795,2018-08-07,2018-08-07,2019-06-13,52,68843,N,N,Y
1018014,2018-08-07,2018-08-21,2019-06-12,10,72138,N,Y,N
1018087,2018-08-07,2018-08-07,2019-06-18,49,88972,N,N,Y
1018466,2018-08-07,2018-08-07,2019-06-16,32,62497,N,N,N
1018533,2018-08-07,2018-08-07,2019-06-18,95,52290,N,Y,Y
1018999,2018-08-08,2018-08-08,2019-06-04,9,66023,N,N,Y
1019093,2018-08-08,2018-10-24,2019-06-18,41,38451,N,N,Y
1019229,2018-08-08,2018-08-08,2019-06-17,22,37452,N,Y,Y
1019540,2018-08-08,2018-08-22,2019-06-13,63,98643,N,N,Y
1019757,2018-08-08,2018-08-08,2019-06-11,48,98957,N,N,Y
1019901,2018-08-08,2018-08-16,2019-06-10,43,53696,N,N,Y
1019962,2018-08-08,2018-08-10,2019-06-13,33,63475,N,N,N
1020268,2018-08-08,2018-08-08,2019-06-15,48,59258,N,N,N
1020293,2018-08-08,2018-09-04,2019-06-05,30,60048,N,N,N
1020517,2018-08-08,2018-08-09,2019-06-16,53,93812,N,N,Y
1020588,2018-08-08,2018-08-08,2019-06-12,15,162876,N,N,Y
1021113,2018-08-09,2018-08-09,2019-06-12,74,72056,N,Y,Y
1021356,2018-08-09,2018-08-09,2019-06-12,48,84221,N,N,N
1021590,2018-08-09,2018-08-10,2019-06-17,54,67731,N,Y,Y
1021634,2018-08-09,2018-08-09,2019-06-08,27,103357,N,N,Y
1021895,2018-08-09,2018-08-12,2019-06-17,33,65597,N,N,N
1022184,2018-08-09,2018-08-24,2019-06-18,74,61869,N,N,Y
1022295,2018-08-09,2018-08-09,2019-06-12,18,50714,N,N,Y
1022355,2018-08-09,2018-08-10,2019-06-17,83,27807,N,Y,Y
1022361,2018-08-09,2018-08-11,2019-06-11,42,60611,N,N,Y
1022412,2018-08-09,2018-08-09,2019-05-25,33,62603,N,N,N
1022688,2018-08-10,2019-03-22,2019-05-24,5,135942,N,N,Y
1022946,2018-08-10,2018-08-10,2019-06-12,35,57678,N,N,Y
1022985,2018-08-10,2018-08-10,2019-05-27,11,184055,N,N,N
1023239,2018-08-10,2018-08-13,2019-06-09,52,73476,N,N,Y
1023264,2018-08-10,2018-08-10,2019-06-15,82,27162,N,Y,Y
1023561,2018-08-10,2018-08-13,2019-06-17,48,122341,N,N,Y
1023828,2018-08-10,2018-08-10,2019-06-02,20,91178,N,N,N
1023891,2018-08-10,2018-08-16,2019-06-17,49,85090,N,N,N
1024166,2018-08-10,2019-01-15,2019-06-17,25,54545,N,N,N
1024392,2018-08-10,2018-08-21,2019-06-15,52,75571,N,N,Y
1024612,2018-08-11,2018-08-11,2019-06-18,34,75734,N,N,N
1024691,2018-08-11,2018-08-11,2019-06-13,27,50393,N,Y,Y
1024873,2018-08-11,2018-12-18,2019-06-13,17,99535,N,N,N
1024889,2018-08-11,2018-08-13,2019-06-13,59,64977,N,N,N
1024899,2018-08-11,2018-08-11,2019-06-17,87,45478,N,N,Y
1025247,2018-08-11,2018-08-11,2019-06-17,54,58362,N,N,Y
1025292,2018-08-11,2018-08-11,2019-06-15,43,66631,N,N,N
1025407,2018-08-11,2018-08-11,2019-05-28,19,80095,N,N,N
1025503,2018-08-11,2018-08-11,2019-06-18,71,49615,N,N,N
1025532,2018-08-11,2019-05-11,2019-06-14,11,51244,N,N,Y
1025541,2018-08-11,2018-08-11,2019-06-16,31,69082,N,N,Y
1025602,2018-08-11,2018-08-12,2019-06-17,35,91983,N,N,Y
1025845,2018-08-12,2018-08-12,2019-06-11,13,46742,N,N,Y
